id,combined_features,title
234937,"['forever'] ['one', 'world', 'famous', 'beautiful', 'cemeteries', 'final', 'gifted', 'group', 'artists', 'corners', 'world', 'piaf', 'proust', 'jim', 'morrison', 'chopin', 'worshiped', 'day', 'others', 'fallen', 'oblivion', 'visited', 'occasionally', 'single', 'admirer', 'forever', 'see', 'mysterious', 'calming', 'consoling', 'beauty', 'unique', 'cemetery', 'eyes', 'people', 'flesh', 'blood', 'many', 'come', 'beloved', 'husbands', 'wives', 'family', 'friends', 'others', 'honor', 'artist', 'leaving', 'behind', 'personal', 'message', 'flower', 'admirers', 'share', 'us', 'importance', 'art', 'beauty', 'lives', 'graveyard', 'gradually', 'reveals', 'source', 'inspiration', 'living', 'death', 'offers', 'little', 'consolation', 'except', 'passing', 'time', 'melancholia', 'tomb', 'beauty', 'power', 'piece', 'music', 'poem', 'painting', 'written', 'cobos'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Forever
277631,"['birch', 'interval'] ['young', 'girl', 'sent', 'live', 'amish', 'relatives', 'pennsylvania', 'life', 'dramatically', 'changes'] 10.0 ['Drama'] ['Drama'] ['Drama']",Birch Interval
108648,"['bride', 'hades'] ['night', 'summer', 'obon', 'festival', 'hagiwara', 'shinzaburo', 'meets', 'beautiful', 'courtesan', 'named', 'otsuyu', 'knowing', 'ghost', 'becomes', 'infatuated'] 10.0 ['Horror'] ['Horror'] ['Horror']",The Bride from Hades
215726,"['shuttlecock', 'boys'] ['shuttlecock', 'boys', 'revolves', 'around', 'lives', 'successes', 'failures', 'four', 'friends', 'hail', 'backgrounds', 'delhi', 'accept', 'life', 'offers', 'us', 'platter', 'try', 'chase', 'dreams', 'taking', 'path', 'less', 'taken', 'question', 'protagonists', 'gaurav', 'manav', 'pankaj', 'loveleen', 'seek', 'answer', 'decide', 'embark', 'upon', 'eventful', 'journey', 'change', 'course', 'lives', 'careers', 'forever', 'one', 'thing', 'unites', 'four', 'friends', 'common', 'love', 'badminton', 'every', 'evening', 'meet', 'couple', 'games', 'neighborhood', 'joking', 'lives', 'pulling', 'legs', 'part', 'day', 'pleasant', 'part', 'otherwise', 'dreary', 'lives', 'playing', 'badminton', 'one', 'night', 'decide', 'something', 'attempt', 'becomes', 'lifeline', 'putting', 'litmus', 'test', 'determination', 'courage', 'luck', 'spirit', 'friendship'] 10.0 ['Drama'] ['Drama'] ['Drama']",Shuttlecock Boys
211139,"['lion', 'thebes'] ['fleeing', 'troy', 'wake', 'destruction', 'helen', 'faithful', 'protector', 'arion', 'run', 'pharaoh', 'ramses', 'sets', 'sights', 'helen', 'subsequently', 'murdered', 'arion', 'save', 'helen', 'wish', 'dead'] 10.0 ['Action' 'Adventure' 'Drama'] ['Action' 'Adventure' 'Drama'] ['Action' 'Adventure' 'Drama']",The Lion of Thebes
123320,"['canned', 'dreams'] ['simple', 'ravioli', 'propels', 'spectacular', 'journey', 'phases', 'food', 'production', 'far', 'flung', 'sources', 'international', 'ingredients', 'voyage', 'glimpses', 'disconcerting', 'realities', 'story', 'begins', 'single', 'mother', 'toiling', 'one', 'biggest', 'open', 'pit', 'mines', 'brazil', 'ends', 'shelf', 'grocery', 'store', 'finland', 'along', 'way', 'workers', 'whose', 'calloused', 'hands', 'mine', 'raise', 'harvest', 'ingredient', 'reveal', 'dreams', 'hopes', 'like', 'danish', 'pig', 'farmer', 'loves', 'sows', 'longs', 'girlfriend', 'portuguese', 'tomato', 'picker', 'wants', 'stay', 'healthy', 'long', 'enough', 'pay', 'daughters', 'way', 'university', 'sumptuous', 'photography', 'impressive', 'sound', 'design', 'make', 'eloquent', 'statement', 'modern', 'globalized', 'world', 'making', 'us', 'aware', 'hundreds', 'invisible', 'people', 'prepare', 'food', 'eat', 'every', 'day', 'gordon'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Canned Dreams
145162,"['walking', 'stick'] ['young', 'woman', 'highly', 'ordered', 'structured', 'life', 'turned', 'meets', 'handsome', 'stranger', 'party', 'friendship', 'soon', 'develops', 'romance', 'first', 'time', 'life', 'truly', 'happy', 'happiness', 'short', 'lived', 'however', 'little', 'little', 'discovers', 'partner', 'lying', 'past', 'soon', 'revealed', 'friends', 'planning', 'rob', 'auction', 'house', 'works', 'require', 'inside', 'knowledge', 'order', 'pull', 'crime'] 10.0 ['Romance' 'Drama' 'Crime'] ['Romance' 'Drama' 'Crime'] ['Romance' 'Drama' 'Crime']",The Walking Stick
199415,"['looking', 'maria', 'sanchez'] ['raul', 'puerto', 'rican', 'born', 'new', 'york', 'meets', 'maria', 'young', 'puerto', 'rican', 'woman', 'visiting', 'ny', 'one', 'night', 'struck', 'love', 'first', 'sight', 'travels', 'puerto', 'rico', 'search', 'beautiful', 'girl'] 10.0 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",Looking for Maria Sanchez
263532,"['danube', 'exodus'] ['travelogue', 'danube', 'exodus', 'forgács', 'documents', 'jewish', 'exodus', 'slovakia', 'beginning', 'world', 'war', 'ii', 'two', 'boats', 'group', 'nine', 'hundred', 'slovak', 'austrian', 'jews', 'tried', 'reach', 'black', 'via', 'river', 'danube', 'order', 'get', 'palestine', 'forgács', 'based', 'film', 'amateur', 'films', 'captain', 'nándor', 'andrásovits', 'captain', 'one', 'boats', 'filmed', 'passengers', 'prayed', 'slept', 'even', 'got', 'married', 'end', 'journey', 'clear', 'boat', 'return', 'empty', 'reverse', 'exodus', 'takes', 'place', 'time', 'repatriating', 'bessarabian', 'germans', 'fleeing', 'third', 'reich', 'soviet', 'invasion', 'bessarabia'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",The Danube Exodus
74417,"['great', 'kidnapping'] ['early', 'seventies', 'italy', 'plagued', 'criminality', 'political', 'terrorism', 'fearless', 'police', 'commissioner', 'sent', 'restore', 'law', 'order', 'northern', 'industrial', 'town', 'devastated', 'recent', 'wave', 'violence', 'kidnappings'] 10.0 ['Crime'] ['Crime'] ['Crime']",The Great Kidnapping
87506,"['pan'] ['edvarda', 'arrives', 'little', 'norwegian', 'village', 'stay', 'family', 'find', 'thomas', 'glahn', 'interesting', 'soon', 'fall', 'love', 'passionate', 'relationship', 'leads', 'problems', 'strong', 'opinions', 'behaving', 'little', 'strange', 'love', 'turns', 'hate', 'instead', 'please', 'hurt', 'person', 'psychological', 'great', 'job', 'began', 'love', 'story', 'turns', 'sad', 'depressing', 'story', 'two', 'ruined', 'persons', 'story', 'told', 'thomas', 'glahn', 'exile', 'thailand', 'beginning', 'movie', 'receives', 'two', 'green', 'feathers', 'edvarda'] 10.0 ['Fantasy' 'Romance' 'Adventure' 'Drama' 'Action'] ['Fantasy' 'Romance' 'Adventure' 'Drama' 'Action'] ['Fantasy' 'Romance' 'Adventure' 'Drama' 'Action']",Pan
296901,"['firefly'] ['road', 'runner', 'movie', 'two', 'clever', 'cheaters', 'turns', 'love', 'story'] 10.0 ['Comedy'] ['Comedy'] ['Comedy']",Firefly
86360,"['sunnyside'] ['molly', 'bee', 'sweet', 'young', 'girls', 'live', 'cheap', 'room', 'new', 'york', 'grocery', 'store', 'molly', 'idol', 'wealthy', 'jack', 'cromwell', 'lives', 'long', 'island', 'mansion', 'markedly', 'less', 'happy', 'since', 'fiancée', 'jane', 'wo', 'discourage', 'admirers', 'fleeing', 'car', 'jack', 'ends', 'urban', 'block', 'party', 'meets'] 10.0 ['Comedy' 'Music'] ['Comedy' 'Music'] ['Comedy' 'Music']",Sunnyside Up
206657,"['truckfighters'] ['three', 'guys', 'record', 'songs', 'reach', 'alternatives', 'ordinary', 'lives'] 10.0 ['Documentary' 'Music'] ['Documentary' 'Music'] ['Documentary' 'Music']",Truckfighters
148408,"['crush'] ['olmi', 'short', 'young', 'boy', 'first', 'love'] 10.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",The Crush
47683,['love'] ['sindato'] 10.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama'],Love at 16
54336,"['hori', 'smoku', 'sailor', 'jerry'] ['look', 'history', 'tattoos', 'america', 'featuring', 'tattooing', 'legend', 'norman', 'sailor', 'jerry', 'collins'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Hori Smoku Sailor Jerry
116385,"['let', 'man', 'write', 'epitaph'] ['sequel', 'knock', 'door', 'residents', 'chicago', 'tenement', 'building', 'band', 'together', 'insure', 'nick', 'romano', 'follow', 'father', 'footsteps', 'electric', 'chair'] 10.0 ['Drama'] ['Drama'] ['Drama']",Let No Man Write My Epitaph
299909,"['bella', 'vita'] ['bella', 'vita', 'intimate', 'powerful', 'journey', 'seeped', 'culture', 'tradition', 'family', 'comes', 'first'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Bella Vita
151062,"['mad', 'moon'] ['young', 'woman', 'frontier', 'marries', 'meek', 'farmer', 'annoying', 'habit', 'going', 'rather', 'drastic', 'change', 'every', 'full', 'moon'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",Mad at the Moon
61648,"['something', 'wind'] ['grandson', 'recently', 'deceased', 'millionaire', 'mistakes', 'beautiful', 'female', 'disc', 'jockey', 'aunt', 'dated', 'grandfather'] 10.0 ['Comedy'] ['Comedy'] ['Comedy']",Something in the Wind
54968,"['simon', 'magus'] ['simon', 'outcast', 'jewish', 'community', 'claims', 'devil', 'talks', 'ability', 'put', 'curses', 'crops', 'dovid', 'asks', 'sell', 'land', 'build', 'railway', 'station', 'ruthless', 'businessman', 'neighbouring', 'gentile', 'community', 'uses', 'simon', 'find', 'wants', 'buy', 'land', 'otherwise'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",Simon Magus
237422,"['avetik'] ['hovering', 'realms', 'poetry', 'history', 'stunningly', 'photographed', 'elegiac', 'work', 'shot', 'mostly', 'long', 'takes', 'mixes', 'cryptic', 'metaphor', 'fantastic', 'symbolism', 'tell', 'story', 'avetik', 'armenian', 'filmmaker', 'exiled', 'berlin', 'sensuous', 'lyric', 'styling', 'askarian', 'employs', 'dreamlike', 'images', 'reflect', 'history', 'homeland', 'tranquil', 'childhood', 'memories', 'images', 'inspired', 'erotic', 'medieval', 'poetry', 'autobiographical', 'shades', 'exile', 'germany'] 10.0 ['Drama'] ['Drama'] ['Drama']",Avetik
97593,"['shark', 'kill'] ['two', 'adventurers', 'set', 'sail', 'find', 'giant', 'great', 'white', 'shark'] 10.0 ['TVMovie' 'Adventure'] ['TVMovie' 'Adventure'] ['TVMovie' 'Adventure']",Shark Kill
137381,"['people', 'feather'] ['inuit', 'belcher', 'islands', 'struggle', 'adapt', 'environment', 'changes'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",People of a Feather
361183,"['sum', 'histories'] ['would', 'could', 'change', 'past'] 10.0 ['ScienceFiction' 'Romance' 'Drama'] ['ScienceFiction' 'Romance' 'Drama'] ['ScienceFiction' 'Romance' 'Drama']",Sum of Histories
267178,"['mad', 'hell'] ['mad', 'hell', 'follows', 'cenk', 'uygur', 'transformation', 'unknown', 'talk', 'show', 'host', 'local', 'public', 'access', 'tv', 'internet', 'sensation', 'online', 'news', 'show', 'young', 'turks', 'amassed', 'one', 'billion', 'views', 'youtube', 'cenk', 'ventures', 'internet', 'national', 'television', 'lands', 'pm', 'time', 'slot', 'msnbc', 'uncensored', 'brand', 'journalism', 'compromised', 'cenk', 'becomes', 'nexus', 'battle', 'new', 'old', 'media'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",Mad As Hell
382899,"['mother'] ['slovenian', 'mother', 'takes', 'addicted', 'daughter', 'remote', 'italian', 'village', 'isolation', 'attempted', 'salvation', 'inspired', 'proust', 'skafar', 'turns', 'theme', 'gentle', 'beautiful', 'film', 'poem', 'two', 'souls', 'unutterable', 'slowly', 'comes', 'surface'] 10.0 ['Drama'] ['Drama'] ['Drama']",Mother
270926,"['maidan'] ['chronicle', 'civil', 'uprising', 'regime', 'ukrainian', 'president', 'viktor', 'yanukovych', 'took', 'place', 'kiev', 'winter', 'film', 'follows', 'progress', 'revolution', 'peaceful', 'rallies', 'half', 'million', 'strong', 'maidan', 'square', 'bloody', 'street', 'battles', 'protesters', 'riot', 'police'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Maidan
197611,"['dragonfly'] ['man', 'recently', 'released', 'mental', 'hospital', 'tries', 'track', 'family'] 10.0 ['Drama'] ['Drama'] ['Drama']",Dragonfly
405446,"['human', 'surge'] ['buenos', 'aires', 'exe', 'years', 'old', 'lost', 'job', 'looking', 'another', 'one', 'neighbors', 'friends', 'seem', 'odd', 'always', 'online', 'meets', 'alf', 'boy', 'mozambique', 'also', 'bored', 'job', 'follow', 'archie', 'another', 'boy', 'run', 'away', 'jungle', 'dense', 'vegetation', 'forest', 'archie', 'tracks', 'ants', 'back', 'nest', 'one', 'wanders', 'course', 'comes', 'across', 'canh', 'filipino', 'sitting', 'top', 'giant', 'heap', 'earth', 'go', 'back', 'strange', 'beautiful', 'home', 'town', 'miserable', 'job'] 10.0 ['Drama'] ['Drama'] ['Drama']",The Human Surge
101185,"['far', 'pavilions'] ['story', 'forbidden', 'love', 'india', 'set', 'revolution', 'india', 'freedom', 'england'] 10.0 ['Romance' 'History' 'Drama'] ['Romance' 'History' 'Drama'] ['Romance' 'History' 'Drama']",The Far Pavilions
260176,"['southern', 'baptist', 'sissies'] ['southern', 'baptist', 'sissies', 'live', 'film', 'glaad', 'award', 'winning', 'play', 'shores', 'southern', 'baptist', 'sissies', 'story', 'four', 'boys', 'gay', 'growing', 'southern', 'baptist', 'church', 'deal', 'differently', 'conflict', 'teachings', 'church', 'sexuality'] 10.0 ['Drama'] ['Drama'] ['Drama']",Southern Baptist Sissies
153936,"['back', 'school', 'franklin'] ['franklin', 'pals', 'excited', 'returning', 'school', 'fun', 'summer', 'vacation', 'idea', 'different', 'exciting', 'meet', 'substitute', 'teacher', 'miss', 'koala', 'true', 'wonder', 'miss', 'koala', 'sure', 'different', 'way', 'things', 'first', 'class', 'little', 'resistant', 'quickly', 'wins', 'attitude', 'everyone', 'soon', 'finds', 'learning', 'new', 'things', 'forming', 'first', 'soccer', 'team', 'franklin', 'friends', 'win', 'one', 'favorite', 'coach', 'new', 'classroom', 'adventure'] 10.0 ['Animation' 'Family' 'Adventure'] ['Animation' 'Family' 'Adventure'] ['Animation' 'Family' 'Adventure']",Back to School with Franklin
211256,"['children', 'wind'] ['vacation', 'eve', 'boy', 'sent', 'countryside', 'live', 'uncle', 'father', 'imprisoned', 'accused', 'embezzlement'] 10.0 ['Drama'] ['Drama'] ['Drama']",Children in the Wind
293412,"['running', 'wild'] ['jennifer', 'barker', 'plays', 'troubled', 'woman', 'affair', 'fiance'] 10.0 ['Adventure' 'Drama'] ['Adventure' 'Drama'] ['Adventure' 'Drama']",Running Wild
53315,"['kreutzer', 'sonata'] ['film', 'bernard', 'rose', 'based', 'novel', 'leo', 'tolstoy', 'music', 'ludwig', 'van', 'beethoven', 'edgar', 'hudson', 'meets', 'abby', 'concert', 'pianist', 'dinner', 'party', 'abby', 'involved', 'someone', 'else', 'stop', 'two', 'acting', 'upon', 'strong', 'attraction', 'one', 'another', 'start', 'sneak', 'around', 'long', 'realize', 'together', 'soon', 'abby', 'breaks', 'boyfriend', 'becomes', 'pregnant', 'edgar', 'child', 'something', 'planned'] 10.0 ['Romance' 'Drama'] ['Romance' 'Drama'] ['Romance' 'Drama']",The Kreutzer Sonata
169091,"['zig', 'zag', 'story'] ['lives', 'three', 'parisians', 'painter', 'radio', 'show', 'host', 'perverted', 'photographer', 'intertwine', 'go', 'hilariously', 'control'] 10.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",Zig Zag Story
72123,"['meat', 'truth'] ['meat', 'truth', 'documentary', 'forms', 'addendum', 'earlier', 'films', 'climate', 'change', 'although', 'films', 'succeeded', 'drawing', 'public', 'attention', 'issue', 'global', 'warming', 'repeatedly', 'ignored', 'one', 'important', 'causes', 'climate', 'change', 'intensive', 'livestock', 'production', 'meat', 'truth', 'draws', 'attention', 'demonstrating', 'livestock', 'farming', 'generates', 'greenhouse', 'gas', 'emissions', 'worldwide', 'cars', 'lorries', 'trains', 'boats', 'planes', 'added', 'together'] 10.0 ['Documentary'] ['Documentary'] ['Documentary']",Meat the Truth
122348,"['lunch', 'break'] ['lunch', 'break', 'features', 'workers', 'take', 'midday', 'break', 'corridor', 'stretching', 'nearly', 'entire', 'shipyard'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",Lunch Break
143534,"['white', 'shadow'] ['white', 'shadow', 'british', 'drama', 'film', 'directed', 'graham', 'cutts', 'based', 'novel', 'children', 'chance', 'michael', 'morton', 'alfred', 'hitchcock', 'worked', 'assistant', 'director', 'also', 'handled', 'writing', 'editing', 'art', 'direction', 'film', 'long', 'thought', 'lost', 'august', 'announced', 'first', 'three', 'reels', 'picture', 'found', 'garden', 'shed', 'donated', 'nfpf', 'film', 'cans', 'mislabled', 'two', 'sisters', 'unidentified', 'american', 'film', 'later', 'identified', 'film', 'restored', 'park', 'road', 'studios', 'new', 'zealand', 'film', 'archive'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",The White Shadow
47282,"['little', 'dorrit'] ['drama', 'based', 'novel', 'charles', 'dickens', 'tells', 'story', 'arthur', 'clennam', 'thrown', 'debtor', 'prison', 'meets', 'young', 'seamstress', 'whose', 'father', 'imprisoned', 'years', 'film', 'originally', 'released', 'two', 'parts'] 10.0 ['Drama'] ['Drama'] ['Drama']",Little Dorrit
72178,"['one', 'night'] ['group', 'female', 'friends', 'get', 'together', 'hired', 'ladies', 'evening', 'make', 'quick', 'cash', 'throwing', 'raunchy', 'party', 'local', 'hockey', 'team'] 10.0 ['Comedy'] ['Comedy'] ['Comedy']",One Night Only
343018,"['american', 'sharia'] ['fast', 'paced', 'action', 'packed', 'comedy', 'tension', 'flares', 'motor', 'city', 'officer', 'richardson', 'profiles', 'every', 'muslim', 'sees', 'terrorist', 'goes', 'arrest', 'frenzy', 'makes', 'community', 'activists', 'jihad', 'osama', 'take', 'streets', 'rally', 'people', 'stand', 'rights', 'chief', 'police', 'wants', 'gain', 'trust', 'muslim', 'community', 'order', 'get', 'attorney', 'leila', 'rodriguez', 'standing', 'way', 'discrimination', 'law', 'suit', 'officer', 'richardson', 'motor', 'city', 'police', 'department', 'chief', 'calls', 'unreliable', 'detective', 'mohammed', 'partners', 'middle', 'eastern', 'sharia', 'law', 'fanatic', 'detective', 'abdul', 'chief', 'wants', 'speak', 'muslim', 'muslims', 'thinks', 'guarantee', 'written', 'omar', 'regan'] 10.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",American Sharia
134782,"['italian', 'key'] ['romantic', 'fairy', 'tale', 'old', 'orphan', 'girl', 'sole', 'inheritance', 'gets', 'antique', 'key', 'unlocks', 'old', 'italian', 'villa', 'secrets', 'family', 'history'] 10.0 ['SinDato'] ['SinDato'] ['SinDato']",The Italian Key
425553,"['future', 'love'] ['svante', 'heart', 'condition', 'doctors', 'fix', 'breakdown', 'subway', 'platform', 'strange', 'train', 'suddenly', 'appears', 'steps', 'subway', 'car', 'filled', 'wonder', 'without', 'knowing', 'destination', 'future', 'future', 'meets', 'elsa', 'together', 'must', 'solve', 'svante', 'problems', 'figure', 'live', 'together', 'two', 'different'] 10.0 ['Comedy' 'Drama'] ['Comedy' 'Drama'] ['Comedy' 'Drama']",My Future Love
49099,"['images', 'relief'] ['set', 'copenhagen', 'world', 'war', 'ii', 'film', 'follows', 'german', 'officer', 'visits', 'danish', 'mistress', 'days', 'occupation', 'denmark', 'ended'] 10.0 ['Drama' 'War'] ['Drama' 'War'] ['Drama' 'War']",Images of a Relief
400753,"['bachelor'] ['mistake', 'made', 'bride', 'rejoins', 'old', 'friends', 'disaster', 'father', 'law', 'guys', 'go', 'thassaloniki', 'tear', 'everything', 'father', 'law', 'gets', 'hearse', 'order', 'kill', 'love', 'making', 'dances', 'tango', 'memories', 'partner', 'cancelled', 'wedding', 'relationship', 'starts', 'brides', 'vail', 'floating', 'wind', 'independence'] 10.0 ['Comedy' 'Romance'] ['Comedy' 'Romance'] ['Comedy' 'Romance']",The Bachelor
